Original Image Path,Label,Original Subset,Subset,Image Path
marvel/train/ironman/pic_373.jpg,ironman,train,train,dataset/train/ironman/pic_373.jpg
marvel/train/spider-man/pic_161.jpg,spider-man,train,train,dataset/train/spider-man/pic_161.jpg
marvel/train/doctor strange/pic_228.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_228.jpg
marvel/train/loki/pic_318.jpg,loki,train,train,dataset/train/loki/pic_318.jpg
marvel/train/loki/pic_024.jpg,loki,train,train,dataset/train/loki/pic_024.jpg
marvel/train/doctor strange/pic_029.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_029.jpg
marvel/train/loki/pic_075.jpg,loki,train,train,dataset/train/loki/pic_075.jpg
marvel/train/hulk/pic_360.jpg,hulk,train,train,dataset/train/hulk/pic_360.jpg
marvel/train/ironman/pic_297.jpg,ironman,train,train,dataset/train/ironman/pic_297.jpg
marvel/train/loki/pic_028.jpg,loki,train,train,dataset/train/loki/pic_028.jpg
marvel/train/spider-man/pic_126.jpg,spider-man,train,train,dataset/train/spider-man/pic_126.jpg
marvel/train/spider-man/pic_366.jpg,spider-man,train,train,dataset/train/spider-man/pic_366.jpg
marvel/train/hulk/pic_293.jpg,hulk,train,train,dataset/train/hulk/pic_293.jpg
marvel/train/hulk/pic_049.jpg,hulk,train,train,dataset/train/hulk/pic_049.jpg
marvel/train/loki/pic_397.jpg,loki,train,train,dataset/train/loki/pic_397.jpg
marvel/train/black widow/pic_343.jpg,black widow,train,train,dataset/train/black widow/pic_343.jpg
marvel/train/loki/pic_174.jpg,loki,train,train,dataset/train/loki/pic_174.jpg
marvel/train/spider-man/pic_382.jpg,spider-man,train,train,dataset/train/spider-man/pic_382.jpg
marvel/train/black widow/pic_297.jpg,black widow,train,train,dataset/train/black widow/pic_297.jpg
marvel/train/ironman/pic_159.jpg,ironman,train,train,dataset/train/ironman/pic_159.jpg
marvel/train/hulk/pic_002.jpg,hulk,train,train,dataset/train/hulk/pic_002.jpg
marvel/train/ironman/pic_029.jpg,ironman,train,train,dataset/train/ironman/pic_029.jpg
marvel/train/ironman/pic_357.jpg,ironman,train,train,dataset/train/ironman/pic_357.jpg
marvel/train/thanos/pic_164.jpg,thanos,train,train,dataset/train/thanos/pic_164.jpg
marvel/train/doctor strange/pic_118.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_118.jpg
marvel/train/captain america/pic_161.jpg,captain america,train,train,dataset/train/captain america/pic_161.jpg
marvel/train/loki/pic_086.jpg,loki,train,train,dataset/train/loki/pic_086.jpg
marvel/train/ironman/pic_388.jpg,ironman,train,train,dataset/train/ironman/pic_388.jpg
marvel/train/thanos/pic_309.jpg,thanos,train,train,dataset/train/thanos/pic_309.jpg
marvel/train/captain america/pic_204.jpg,captain america,train,train,dataset/train/captain america/pic_204.jpg
marvel/train/doctor strange/pic_359.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_359.jpg
marvel/train/black widow/pic_339.jpg,black widow,train,train,dataset/train/black widow/pic_339.jpg
marvel/train/hulk/pic_090.jpg,hulk,train,train,dataset/train/hulk/pic_090.jpg
marvel/train/hulk/pic_347.jpg,hulk,train,train,dataset/train/hulk/pic_347.jpg
marvel/train/doctor strange/pic_242.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_242.jpg
marvel/train/spider-man/pic_346.jpg,spider-man,train,train,dataset/train/spider-man/pic_346.jpg
marvel/train/thanos/pic_258.jpg,thanos,train,train,dataset/train/thanos/pic_258.jpg
marvel/train/black widow/pic_331.jpg,black widow,train,train,dataset/train/black widow/pic_331.jpg
marvel/train/thanos/pic_244.jpg,thanos,train,train,dataset/train/thanos/pic_244.jpg
marvel/train/thanos/pic_170.jpg,thanos,train,train,dataset/train/thanos/pic_170.jpg
marvel/train/captain america/pic_107.jpg,captain america,train,train,dataset/train/captain america/pic_107.jpg
marvel/train/black widow/pic_313.jpg,black widow,train,train,dataset/train/black widow/pic_313.jpg
marvel/train/doctor strange/pic_235.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_235.jpg
marvel/train/doctor strange/pic_009.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_009.jpg
marvel/train/ironman/pic_236.jpg,ironman,train,train,dataset/train/ironman/pic_236.jpg
marvel/train/loki/pic_367.jpg,loki,train,train,dataset/train/loki/pic_367.jpg
marvel/train/ironman/pic_131.jpg,ironman,train,train,dataset/train/ironman/pic_131.jpg
marvel/train/black widow/pic_390.jpg,black widow,train,train,dataset/train/black widow/pic_390.jpg
marvel/train/doctor strange/pic_229.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_229.jpg
marvel/train/hulk/pic_393.jpg,hulk,train,train,dataset/train/hulk/pic_393.jpg
marvel/train/thanos/pic_263.jpg,thanos,train,train,dataset/train/thanos/pic_263.jpg
marvel/train/black widow/pic_213.jpg,black widow,train,train,dataset/train/black widow/pic_213.jpg
marvel/train/captain america/pic_333.jpg,captain america,train,train,dataset/train/captain america/pic_333.jpg
marvel/train/spider-man/pic_105.jpg,spider-man,train,train,dataset/train/spider-man/pic_105.jpg
marvel/train/spider-man/pic_058.jpg,spider-man,train,train,dataset/train/spider-man/pic_058.jpg
marvel/train/captain america/pic_321.jpg,captain america,train,train,dataset/train/captain america/pic_321.jpg
marvel/train/spider-man/pic_023.jpg,spider-man,train,train,dataset/train/spider-man/pic_023.jpg
marvel/train/thanos/pic_123.jpg,thanos,train,train,dataset/train/thanos/pic_123.jpg
marvel/train/ironman/pic_284.jpg,ironman,train,train,dataset/train/ironman/pic_284.jpg
marvel/train/spider-man/pic_026.jpg,spider-man,train,train,dataset/train/spider-man/pic_026.jpg
marvel/train/doctor strange/pic_421.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_421.jpg
marvel/train/captain america/pic_037.jpg,captain america,train,train,dataset/train/captain america/pic_037.jpg
marvel/train/spider-man/pic_205.jpg,spider-man,train,train,dataset/train/spider-man/pic_205.jpg
marvel/train/black widow/pic_364.jpg,black widow,train,train,dataset/train/black widow/pic_364.jpg
marvel/train/doctor strange/pic_262.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_262.jpg
marvel/train/ironman/pic_151.jpg,ironman,train,train,dataset/train/ironman/pic_151.jpg
marvel/train/hulk/pic_307.jpg,hulk,train,train,dataset/train/hulk/pic_307.jpg
marvel/train/doctor strange/pic_427.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_427.jpg
marvel/train/thanos/pic_158.jpg,thanos,train,train,dataset/train/thanos/pic_158.jpg
marvel/train/ironman/pic_184.jpg,ironman,train,train,dataset/train/ironman/pic_184.jpg
marvel/train/captain america/pic_224.jpg,captain america,train,train,dataset/train/captain america/pic_224.jpg
marvel/train/thanos/pic_191.jpg,thanos,train,train,dataset/train/thanos/pic_191.jpg
marvel/train/ironman/pic_043.jpg,ironman,train,train,dataset/train/ironman/pic_043.jpg
marvel/train/black widow/pic_044.jpg,black widow,train,train,dataset/train/black widow/pic_044.jpg
marvel/train/ironman/pic_163.jpg,ironman,train,train,dataset/train/ironman/pic_163.jpg
marvel/train/doctor strange/pic_430.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_430.jpg
marvel/train/spider-man/pic_246.jpg,spider-man,train,train,dataset/train/spider-man/pic_246.jpg
marvel/train/doctor strange/pic_109.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_109.jpg
marvel/train/thanos/pic_107.jpg,thanos,train,train,dataset/train/thanos/pic_107.jpg
marvel/train/hulk/pic_248.jpg,hulk,train,train,dataset/train/hulk/pic_248.jpg
marvel/train/thanos/pic_192.jpg,thanos,train,train,dataset/train/thanos/pic_192.jpg
marvel/train/ironman/pic_238.jpg,ironman,train,train,dataset/train/ironman/pic_238.jpg
marvel/train/spider-man/pic_226.jpg,spider-man,train,train,dataset/train/spider-man/pic_226.jpg
marvel/train/spider-man/pic_282.jpg,spider-man,train,train,dataset/train/spider-man/pic_282.jpg
marvel/train/ironman/pic_259.jpg,ironman,train,train,dataset/train/ironman/pic_259.jpg
marvel/train/captain america/pic_383.jpg,captain america,train,train,dataset/train/captain america/pic_383.jpg
marvel/train/ironman/pic_229.jpg,ironman,train,train,dataset/train/ironman/pic_229.jpg
marvel/train/spider-man/pic_025.jpg,spider-man,train,train,dataset/train/spider-man/pic_025.jpg
marvel/train/captain america/pic_145.jpg,captain america,train,train,dataset/train/captain america/pic_145.jpg
marvel/train/thanos/pic_132.jpg,thanos,train,train,dataset/train/thanos/pic_132.jpg
marvel/train/captain america/pic_277.jpg,captain america,train,train,dataset/train/captain america/pic_277.jpg
marvel/train/hulk/pic_349.jpg,hulk,train,train,dataset/train/hulk/pic_349.jpg
marvel/train/black widow/pic_192.jpg,black widow,train,train,dataset/train/black widow/pic_192.jpg
marvel/train/black widow/pic_026.jpg,black widow,train,train,dataset/train/black widow/pic_026.jpg
marvel/train/loki/pic_064.jpg,loki,train,train,dataset/train/loki/pic_064.jpg
marvel/train/captain america/pic_198.jpg,captain america,train,train,dataset/train/captain america/pic_198.jpg
marvel/train/spider-man/pic_191.jpg,spider-man,train,train,dataset/train/spider-man/pic_191.jpg
marvel/train/spider-man/pic_166.jpg,spider-man,train,train,dataset/train/spider-man/pic_166.jpg
marvel/train/ironman/pic_033.jpg,ironman,train,train,dataset/train/ironman/pic_033.jpg
marvel/train/thanos/pic_312.jpg,thanos,train,train,dataset/train/thanos/pic_312.jpg
marvel/train/hulk/pic_102.jpg,hulk,train,train,dataset/train/hulk/pic_102.jpg
marvel/train/doctor strange/pic_129.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_129.jpg
marvel/train/black widow/pic_069.jpg,black widow,train,train,dataset/train/black widow/pic_069.jpg
marvel/train/captain america/pic_283.jpg,captain america,train,train,dataset/train/captain america/pic_283.jpg
marvel/train/loki/pic_175.jpg,loki,train,train,dataset/train/loki/pic_175.jpg
marvel/train/black widow/pic_315.jpg,black widow,train,train,dataset/train/black widow/pic_315.jpg
marvel/train/captain america/pic_287.jpg,captain america,train,train,dataset/train/captain america/pic_287.jpg
marvel/train/spider-man/pic_034.jpg,spider-man,train,train,dataset/train/spider-man/pic_034.jpg
marvel/train/loki/pic_180.jpg,loki,train,train,dataset/train/loki/pic_180.jpg
marvel/train/hulk/pic_174.jpg,hulk,train,train,dataset/train/hulk/pic_174.jpg
marvel/train/thanos/pic_113.jpg,thanos,train,train,dataset/train/thanos/pic_113.jpg
marvel/train/captain america/pic_039.jpg,captain america,train,train,dataset/train/captain america/pic_039.jpg
marvel/train/doctor strange/pic_054.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_054.jpg
marvel/train/loki/pic_102.jpg,loki,train,train,dataset/train/loki/pic_102.jpg
marvel/train/doctor strange/pic_323.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_323.jpg
marvel/train/loki/pic_139.jpg,loki,train,train,dataset/train/loki/pic_139.jpg
marvel/train/ironman/pic_247.jpg,ironman,train,train,dataset/train/ironman/pic_247.jpg
marvel/train/ironman/pic_002.jpg,ironman,train,train,dataset/train/ironman/pic_002.jpg
marvel/train/thanos/pic_102.jpg,thanos,train,train,dataset/train/thanos/pic_102.jpg
marvel/train/spider-man/pic_318.jpg,spider-man,train,train,dataset/train/spider-man/pic_318.jpg
marvel/train/captain america/pic_182.jpg,captain america,train,train,dataset/train/captain america/pic_182.jpg
marvel/train/spider-man/pic_225.jpg,spider-man,train,train,dataset/train/spider-man/pic_225.jpg
marvel/train/spider-man/pic_233.jpg,spider-man,train,train,dataset/train/spider-man/pic_233.jpg
marvel/train/doctor strange/pic_313.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_313.jpg
marvel/train/thanos/pic_184.jpg,thanos,train,train,dataset/train/thanos/pic_184.jpg
marvel/train/loki/pic_136.jpg,loki,train,train,dataset/train/loki/pic_136.jpg
marvel/train/loki/pic_131.jpg,loki,train,train,dataset/train/loki/pic_131.jpg
marvel/train/hulk/pic_354.jpg,hulk,train,train,dataset/train/hulk/pic_354.jpg
marvel/train/ironman/pic_318.jpg,ironman,train,train,dataset/train/ironman/pic_318.jpg
marvel/train/loki/pic_400.jpg,loki,train,train,dataset/train/loki/pic_400.jpg
marvel/train/hulk/pic_030.jpg,hulk,train,train,dataset/train/hulk/pic_030.jpg
marvel/train/loki/pic_202.jpg,loki,train,train,dataset/train/loki/pic_202.jpg
marvel/train/thanos/pic_295.jpg,thanos,train,train,dataset/train/thanos/pic_295.jpg
marvel/train/doctor strange/pic_349.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_349.jpg
marvel/train/hulk/pic_263.jpg,hulk,train,train,dataset/train/hulk/pic_263.jpg
marvel/train/thanos/pic_274.jpg,thanos,train,train,dataset/train/thanos/pic_274.jpg
marvel/train/spider-man/pic_010.jpg,spider-man,train,train,dataset/train/spider-man/pic_010.jpg
marvel/train/hulk/pic_351.jpg,hulk,train,train,dataset/train/hulk/pic_351.jpg
marvel/train/black widow/pic_097.jpg,black widow,train,train,dataset/train/black widow/pic_097.jpg
marvel/train/doctor strange/pic_232.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_232.jpg
marvel/train/ironman/pic_011.jpg,ironman,train,train,dataset/train/ironman/pic_011.jpg
marvel/train/thanos/pic_174.jpg,thanos,train,train,dataset/train/thanos/pic_174.jpg
marvel/train/ironman/pic_006.jpg,ironman,train,train,dataset/train/ironman/pic_006.jpg
marvel/train/thanos/pic_365.jpg,thanos,train,train,dataset/train/thanos/pic_365.jpg
marvel/train/doctor strange/pic_187.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_187.jpg
marvel/train/thanos/pic_135.jpg,thanos,train,train,dataset/train/thanos/pic_135.jpg
marvel/train/spider-man/pic_080.jpg,spider-man,train,train,dataset/train/spider-man/pic_080.jpg
marvel/train/loki/pic_124.jpg,loki,train,train,dataset/train/loki/pic_124.jpg
marvel/train/doctor strange/pic_012.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_012.jpg
marvel/train/hulk/pic_143.jpg,hulk,train,train,dataset/train/hulk/pic_143.jpg
marvel/train/doctor strange/pic_347.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_347.jpg
marvel/train/spider-man/pic_145.jpg,spider-man,train,train,dataset/train/spider-man/pic_145.jpg
marvel/train/loki/pic_249.jpg,loki,train,train,dataset/train/loki/pic_249.jpg
marvel/train/spider-man/pic_325.jpg,spider-man,train,train,dataset/train/spider-man/pic_325.jpg
marvel/train/loki/pic_195.jpg,loki,train,train,dataset/train/loki/pic_195.jpg
marvel/train/ironman/pic_317.jpg,ironman,train,train,dataset/train/ironman/pic_317.jpg
marvel/train/thanos/pic_078.jpg,thanos,train,train,dataset/train/thanos/pic_078.jpg
marvel/train/black widow/pic_067.jpg,black widow,train,train,dataset/train/black widow/pic_067.jpg
marvel/train/doctor strange/pic_257.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_257.jpg
marvel/train/hulk/pic_344.jpg,hulk,train,train,dataset/train/hulk/pic_344.jpg
marvel/train/captain america/pic_185.jpg,captain america,train,train,dataset/train/captain america/pic_185.jpg
marvel/train/black widow/pic_028.jpg,black widow,train,train,dataset/train/black widow/pic_028.jpg
marvel/train/doctor strange/pic_172.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_172.jpg
marvel/train/black widow/pic_352.jpg,black widow,train,train,dataset/train/black widow/pic_352.jpg
marvel/train/ironman/pic_025.jpg,ironman,train,train,dataset/train/ironman/pic_025.jpg
marvel/train/ironman/pic_170.jpg,ironman,train,train,dataset/train/ironman/pic_170.jpg
marvel/train/doctor strange/pic_199.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_199.jpg
marvel/train/ironman/pic_143.jpg,ironman,train,train,dataset/train/ironman/pic_143.jpg
marvel/train/loki/pic_289.jpg,loki,train,train,dataset/train/loki/pic_289.jpg
marvel/train/hulk/pic_304.jpg,hulk,train,train,dataset/train/hulk/pic_304.jpg
marvel/train/black widow/pic_214.jpg,black widow,train,train,dataset/train/black widow/pic_214.jpg
marvel/train/thanos/pic_165.jpg,thanos,train,train,dataset/train/thanos/pic_165.jpg
marvel/train/spider-man/pic_132.jpg,spider-man,train,train,dataset/train/spider-man/pic_132.jpg
marvel/train/captain america/pic_072.jpg,captain america,train,train,dataset/train/captain america/pic_072.jpg
marvel/train/thanos/pic_077.jpg,thanos,train,train,dataset/train/thanos/pic_077.jpg
marvel/train/loki/pic_296.jpg,loki,train,train,dataset/train/loki/pic_296.jpg
marvel/train/ironman/pic_162.jpg,ironman,train,train,dataset/train/ironman/pic_162.jpg
marvel/train/black widow/pic_237.jpg,black widow,train,train,dataset/train/black widow/pic_237.jpg
marvel/train/ironman/pic_126.jpg,ironman,train,train,dataset/train/ironman/pic_126.jpg
marvel/train/loki/pic_321.jpg,loki,train,train,dataset/train/loki/pic_321.jpg
marvel/train/ironman/pic_360.jpg,ironman,train,train,dataset/train/ironman/pic_360.jpg
marvel/train/black widow/pic_171.jpg,black widow,train,train,dataset/train/black widow/pic_171.jpg
marvel/train/black widow/pic_278.jpg,black widow,train,train,dataset/train/black widow/pic_278.jpg
marvel/train/doctor strange/pic_208.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_208.jpg
marvel/train/black widow/pic_034.jpg,black widow,train,train,dataset/train/black widow/pic_034.jpg
marvel/train/black widow/pic_018.jpg,black widow,train,train,dataset/train/black widow/pic_018.jpg
marvel/train/doctor strange/pic_182.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_182.jpg
marvel/train/hulk/pic_172.jpg,hulk,train,train,dataset/train/hulk/pic_172.jpg
marvel/train/captain america/pic_195.jpg,captain america,train,train,dataset/train/captain america/pic_195.jpg
marvel/train/ironman/pic_266.jpg,ironman,train,train,dataset/train/ironman/pic_266.jpg
